WKT;str_schl;baumgruppe
POINT (407154.19 5760359.536);00642;Baum Amt62
POINT (405508.555 5758966.467);07205;Catalpa
POINT (405515.213 5758966.637);07205;Prunus
POINT (405506.619 5758973.023);07205;Acer
POINT (405519.663 5758967.962);07205;Ailanthus
POINT (405527.136 5758971.189);07205;Ailanthus
POINT (405524.248 5758956.175);07205;Betula
POINT (405525.335 5758953.254);07205;Carpinus
POINT (405523.467 5758952.711);07205;Carpinus
POINT (405521.803 5758952.303);07205;Carpinus
POINT (405519.833 5758951.861);07205;Carpinus
POINT (405517.93 5758951.352);07205;Carpinus
POINT (405516.028 5758950.808);07205;Carpinus
POINT (405514.058 5758950.163);07205;Carpinus
POINT (405512.292 5758949.755);07205;Carpinus
POINT (405490.145 5758941.773);07205;Carpinus
POINT (405498.161 5758947.004);07205;Carpinus
POINT (405495.172 5758945.781);07205;Carpinus
POINT (405492.964 5758942.792);07205;Carpinus
POINT (404911.079 5758909.388);04577;Prunus
POINT (404919.865 5758902.235);04577;Acer
POINT (404946.925 5758899.179);04577;Carpinus
POINT (404944.689 5758900.11);04577;Carpinus
POINT (404941.185 5758900.707);04577;Carpinus
POINT (404936.526 5758901.415);04577;Carpinus
POINT (404931.233 5758902.123);04577;Carpinus
POINT (404927.469 5758902.459);04577;Carpinus
POINT (404923.294 5758902.123);04577;Carpinus
POINT (404951.919 5758900.073);04577;Tilia
POINT (404957.995 5758899.03);04577;Tilia
POINT (404964.48 5758894.967);04577;Taxus
POINT (404962.43 5758895.079);04577;Ilex
POINT (404963.325 5758901.229);04577;Malus-Hybride
POINT (404963.687 5758874.019);04577;Baumgruppe
POINT (404951.834 5758873.279);04577;Baumgruppe
POINT (405176.173 5758376.376);03865;Betula
POINT (405174.138 5758392.299);03865;Betula
POINT (405171.956 5758404.841);03865;Carpinus
POINT (405171.484 5758407.931);03865;Carpinus
POINT (405178.797 5759014.326);02040;Carpinus
POINT (405177.647 5759025.866);02040;Carpinus
POINT (405176.59 5759032.625);02040;Acer
POINT (405191.026 5759062.555);02040;Crataegus
POINT (412144.574 5753387.597);04242;Quercus
POINT (412212.295 5753377.873);06202;Acer
POINT (411975.907 5751717.63);07445;Acer
POINT (402235.856 5758917.029);02375;Quercus
POINT (402187.524 5755995.074);06155;Quercus
POINT (402714.795 5758815.344);02375;Carpinus
POINT (402413.345 5758366.446);05715;Corylus
POINT (412322.384 5753424.654);04865;Tilia
POINT (402999.806 5759352.437);02308;Pyrus
POINT (414736.591 5752210.268);00235;Tilia
POINT (401544.583 5758974.971);05715;Betula
POINT (412265.983 5752720.442);01545;Prunus
POINT (403661.161 5757079.325);06640;Crataegus
POINT (403436.492 5756655.827);06155;Betula
POINT (403820.386 5757822.052);01559;Tilia
POINT (402332.592 5758804.223);00935;Prunus
POINT (401099.41 5758881.14);06315;Tilia
POINT (403876.08 5761317.72);07185;Carpinus
POINT (397710.742 5755057.257);01040;Tilia
POINT (397711.906 5755066.99);01040;Tilia
POINT (397693.303 5755716.657);01040;Tilia
POINT (398217.588 5757504.455);03380;Acer
POINT (398224.067 5757441.139);03380;Acer
POINT (401942.615 5765681.448);06711;Quercus
POINT (401922.686 5765709.447);06711;Quercus
POINT (401844.743 5765818.538);06711;Quercus
POINT (399846.756 5765000.796);05623;Acer
POINT (402023.923 5765600.887);06711;Quercus
POINT (401196.737 5766561.073);02737;Salix
POINT (401226.668 5766582.278);02737;Quercus
POINT (400708.889 5766264.47);02737;Quercus
POINT (400462.386 5760374.88);00478;Carpinus
POINT (404598.576 5762023.929);02560;Acer
POINT (398881.852 5761623.58);05715;Quercus
POINT (398620.931 5761904.286);05715;Quercus
POINT (400518.322 5765601.01);04227;Quercus
POINT (405645.301 5757748.247);01575;Tilia
POINT (409351.436 5765016.191);00181;Quercus
POINT (407367.51 5758311.269);07245;Betula
POINT (407030.518 5758706.257);04670;Tilia
POINT (406631.984 5758807.845);05375;Tilia
POINT (406717.134 5758487.498);00150;Carpinus
POINT (403409.778 5759005.084);00898;Acer
POINT (404034.054 5756628.549);03680;Betula
POINT (409382.883 5760636.591);01705;Tilia
POINT (405377.014 5755480.483);02705;Corylus
POINT (401582.513 5757704.018);01508;Quercus
POINT (403742.641 5757163.907);01955;Crataegus
POINT (404630.434 5760128.963);01645;Tilia
POINT (404371.323 5760142.196);01645;Robinia
POINT (404394.279 5760149.616);01645;Robinia
POINT (406352.789 5756952.381);01135;Tilia
POINT (406128.49 5758053.401);05460;Tilia
POINT (406147.343 5758001.504);05460;Tilia
POINT (405629.884 5758287.557);05460;Tilia
POINT (405608.957 5758278.167);05460;Tilia
POINT (405459.198 5758242.299);05460;Tilia
POINT (405340.469 5759955.526);05745;Fraxinus
POINT (407204.212 5758610.185);01510;Sorbus
POINT (405183.301 5757112.184);05460;Betula
POINT (404558.499 5757619.479);03715;Robinia
POINT (404627.486 5757567.968);03715;Tilia
POINT (404619.527 5757628.831);03240;Acer
POINT (404673.979 5757637.391);03240;Carpinus
POINT (404760.097 5757556.742);03715;Tilia
POINT (404658.268 5757532.413);03715;Salix
POINT (404655.805 5757561.787);03715;Taxus
POINT (404700.783 5757637.516);03715;Carpinus
POINT (404665.237 5757604.966);03240;Fraxinus
POINT (404770.455 5757636.656);03715;Baumgruppe
POINT (404668.173 5757600.641);03240;Fraxinus
POINT (404562.684 5758301.525);01788;Pinus
POINT (404714.213 5757642.699);03715;Baumgruppe
POINT (404553.358 5757591.28);03715;Carpinus
POINT (404555.368 5758305.644);01788;Carpinus
POINT (404607.199 5757568.789);03715;Quercus
POINT (404551.412 5758309.817);01788;Carpinus
POINT (404550.219 5758319.789);01788;Quercus
POINT (404770.854 5757580.313);03715;Platanus
POINT (404663.977 5757512.486);03715;Fagus
POINT (404706.655 5758274.082);07285;Fagus
POINT (404695.321 5758275.041);07285;Acer
POINT (404677.779 5758271.69);07285;Fraxinus
POINT (404549.786 5758324.992);01788;Pinus
POINT (404535.586 5758303.205);01788;Fraxinus
POINT (404644.961 5758277.109);07285;Carpinus
POINT (404652.824 5758264.667);07285;Quercus
POINT (404615.249 5758263.614);07285;Platanus
POINT (404640.864 5758250.529);07285;Taxus
POINT (404633.157 5758246.744);07285;Taxus
POINT (404634.138 5758250.73);07285;Thuja
POINT (404605.743 5758260.229);07285;Fraxinus
POINT (404620.947 5758254.423);07285;Quercus
POINT (410078.09 5761331.559);01705;Tilia
POINT (398574.924 5753741.709);01690;Tilia
POINT (405330.596 5758219.127);04870;Acer
POINT (400601.497 5761584.187);00141;Quercus
POINT (404172.128 5761986.278);06913;Acer
POINT (398274.957 5757257.072);03380;Acer
POINT (401931.319 5765697.586);06711;Quercus
POINT (407161.629 5761114.158);03915;Carpinus
POINT (400987.88 5766406.451);02737;Salix
POINT (404245.495 5762006.211);06913;Acer
POINT (404479.242 5754453.558);06185;Prunus
POINT (406080.618 5751006.5);03092;Metasequoia glyptostroboides
POINT (402101.221 5758471.89);05715;Tilia
POINT (404660.195 5756650.429);06520;Carpinus
POINT (402378.136 5766215.95);02084;Quercus
POINT (402201.198 5765659.141);04463;Quercus
POINT (403116.301 5747222.392);05185;Tilia
POINT (411517.208 5761977.288);06990;Pinus
POINT (401334.685 5750213.184);02778;Quercus
POINT (404266.751 5756110.165);01495;Aesculus
POINT (405226.188 5755840.508);06145;Acer
POINT (403764.049 5760906.86);07290;Quercus
POINT (403704.737 5760792.883);07290;Quercus
POINT (408059.059 5757121.007);04490;Carpinus
POINT (403298.387 5761738.091);04180;Platanus
POINT (409330.958 5757552.823);05255;Betula
POINT (409412.317 5757099.649);02775;Quercus
POINT (406079.891 5757466.845);05460;Tilia
POINT (406040.768 5757417.909);05460;Tilia
POINT (405969.136 5757315.833);05460;Tilia
POINT (404952.934 5757269.403);05460;Tilia
POINT (405079.356 5758271.274);05460;Tilia
POINT (405071.044 5758281.883);05460;Tilia
POINT (405117.249 5758281.806);05460;Tilia
POINT (408425.661 5758428.092);07050;Tilia
POINT (405327.709 5760387.295);07240;Quercus
POINT (405964.288 5757302.547);05460;Tilia
POINT (406085.323 5757473.879);05460;Tilia
POINT (405827.435 5757153.398);05460;Tilia
POINT (404923.966 5757337.598);05460;Tilia
POINT (403914.663 5758665.441);03215;Platanus
POINT (404685.536 5748931.617);05265;Robinia
POINT (400498.246 5749118.109);07271;Quercus
POINT (400509.031 5749119.415);07271;Quercus
POINT (405900.407 5752862.39);07180;Sorbus
POINT (401329.331 5750541.699);02778;Quercus
POINT (405279.622 5759023.338);02040;Fagus
POINT (405213.997 5758928.614);02040;Ginkgo
POINT (404664.558 5758965.045);02505;Baumgruppe
POINT (404678.08 5758919.361);02505;Platanus
POINT (404678.145 5758912.883);02505;Platanus
POINT (407293.953 5760673.331);00642;Baum Amt62
POINT (407248.038 5760746.183);00642;Baum Amt62
POINT (407304.46 5760646.848);00642;Baum Amt62
POINT (407205.762 5760749.286);00642;Baum Amt62
POINT (407191.807 5760686.329);00642;Baum Amt62
POINT (407227.027 5760660.854);00642;Baum Amt62
POINT (407221.09 5760658.772);00642;Baum Amt62
POINT (407363.935 5760569.168);00642;Baum Amt62
POINT (407398.14 5760642.495);00642;Baum Amt62
POINT (407335.616 5760616.506);00642;Baum Amt62
POINT (407372.832 5760640.818);00642;Baum Amt62
POINT (407378.663 5760567.822);00642;Baum Amt62
POINT (407341.963 5760604.694);00642;Baum Amt62
POINT (407392.675 5760642.887);00642;Baum Amt62
POINT (407396.127 5760625.498);00642;Baum Amt62
POINT (407402.513 5760554.504);00642;Baum Amt62
POINT (407374.713 5760652.13);00642;Baum Amt62
POINT (407334.334 5760605.478);00642;Baum Amt62
POINT (407268.43 5760641.352);00642;Baum Amt62
POINT (407293.24 5760638.747);00642;Baum Amt62
POINT (407245.248 5760577.016);00642;Baum Amt62
POINT (407246.016 5760585.229);00642;Baum Amt62
POINT (407284.034 5760750.239);03533;Baum Amt62
POINT (407232.989 5760754.885);03533;Baum Amt62
POINT (407213.911 5760756.75);03533;Baum Amt62
POINT (407379.326 5760724.92);03533;Baum Amt62
POINT (407325.564 5760735.73);03533;Baum Amt62
POINT (407477.192 5760725.737);03533;Baum Amt62
POINT (407431.633 5760719.029);03533;Baum Amt62
POINT (407449.264 5760719.02);03533;Baum Amt62
POINT (407317.851 5760685.012);03533;Baum Amt62
POINT (407321.889 5760892.206);03533;Baum Amt62
POINT (407319.131 5760866.199);03533;Baum Amt62
POINT (407349.861 5760888.001);03533;Baum Amt62
POINT (407346.168 5760854.284);03533;Baum Amt62
POINT (407342.501 5760851.475);03533;Baum Amt62
POINT (405005.376 5758377.243);04200;Platanus
POINT (404991.32 5758387.98);04200;Aesculus
POINT (404994.495 5758392.544);04200;Ulmus
POINT (404982.629 5758393.933);04200;Fagus
POINT (403219.792 5756942.722);05510;Standort
POINT (405652.056 5757736.861);01575;Tilia
POINT (405656.148 5757718.452);01575;Tilia
POINT (405657.34 5757778.39);01575;Tilia
POINT (405658.051 5757809.451);01575;Tilia
POINT (405673.657 5757792.784);01575;Tilia
POINT (404470.685 5756285.37);03955;Quercus
POINT (404775.55 5759883.132);03805;Tilia
POINT (404769.783 5759167.977);03805;Corylus
POINT (403781.568 5754005.449);04740;Corylus
POINT (407229.756 5753138.536);03767;Quercus
POINT (407734.847 5756829.37);07340;Quercus
POINT (401265.488 5755973.692);01530;Quercus
POINT (405146.503 5755019.357);01825;Fraxinus
POINT (402444.472 5758359.158);06885;Corylus
POINT (403085.176 5757599.478);05965;Prunus
POINT (402578.536 5758874.483);02375;Carpinus
POINT (401760.369 5759246.962);06645;Quercus
POINT (404500.95 5757010.759);04260;Quercus
POINT (404384.725 5756856.362);04260;Salix
POINT (404204.209 5756720.181);04260;Fraxinus
POINT (404174.838 5756667.123);04260;Salix
POINT (404162.735 5756604.433);04260;Fagus
POINT (404102.364 5756562.099);04260;Catalpa
POINT (404932.57 5762169.005);03635;Quercus
POINT (407025.838 5760043.967);03140;Quercus
POINT (410231.711 5753383.788);03190;Quercus
POINT (405809.003 5756137.587);00800;Prunus
POINT (408436.35 5753809.778);00105;Quercus
POINT (409356.703 5753985.067);00660;Tilia
POINT (403518.446 5758620.876);04718;Platanus
POINT (405059.177 5757075.101);00985;Platanus
POINT (407021.825 5757169.709);03130;Platanus
POINT (404033.865 5757405.3);05442;Acer
POINT (413125.005 5752971.083);00271;Quercus
POINT (400746.406 5759678.682);05715;Tilia
POINT (400790.624 5751782.203);06848;Betula
POINT (404075.666 5755904.229);01495;Aesculus
POINT (404529.402 5755613.369);07150;Acer
POINT (404985.546 5758731.78);07350;Corylus
POINT (408740.91 5751300.896);00470;Fraxinus
POINT (404874.116 5754421.95);01685;Quercus
POINT (401939.079 5759058.467);02928;Quercus
POINT (403276.874 5755191.919);01035;Tilia
POINT (405572.182 5755955.605);01415;Carpinus
POINT (404642.071 5745583.871);01465;Tilia
POINT (404624.439 5758251.697);07285;Quercus
POINT (404542.361 5758318.109);01788;Baumgruppe
POINT (404611.305 5758246.289);07285;Fraxinus
POINT (404599.085 5758250.277);07285;Fraxinus
POINT (404558.565 5758259.307);01788;Baumgruppe
POINT (404598.093 5758230.256);07285;Quercus
POINT (404604.865 5758223.975);07285;Carpinus
POINT (404602.503 5758223.315);07285;Quercus
POINT (404597.926 5758219.866);07285;Prunus
POINT (404593.209 5758218.302);07285;Carpinus
POINT (404594.052 5758217.11);07285;Carpinus
POINT (406606.248 5758680.688);02460;Acer
POINT (406611.922 5758677.908);02460;Acer
POINT (405937.587 5758491.917);03635;Carpinus
POINT (406078.326 5758874.162);03635;Tilia
POINT (406082.202 5758885.272);03635;Tilia
POINT (406085.782 5758896.087);03635;Tilia
POINT (404004.875 5757082.355);03680;Sorbus
POINT (406042.632 5758416.11);04650;Carpinus
POINT (406029.249 5758378.201);04650;Crataegus
POINT (404005.974 5757095.019);03680;Standort
POINT (404006.233 5757104.112);03680;Pyrus
POINT (404036.713 5756659.717);;Acer
POINT (404038.64 5756610.632);03680;Carpinus
POINT (404810.071 5757463.449);00025;Acer
POINT (403972.471 5756876.217);03680;Standort
POINT (405320.038 5758353.56);05460;Fraxinus
POINT (405369.991 5758363.773);05460;Acer
POINT (405365.652 5758368.218);05460;Unbekannt
POINT (405372.091 5758302.021);05460;Carpinus
POINT (405375.186 5758295.631);05460;Acer
POINT (405368.836 5758332.54);05460;Carpinus
POINT (405364.604 5758332.989);05460;Carpinus
POINT (405363.2 5758330.953);05460;Carpinus
POINT (405360.184 5758318.769);05460;Carpinus
POINT (405368.082 5758320.952);05460;Crataegus
POINT (405295.123 5758356.32);05460;Acer
POINT (406332.104 5757912.885);00360;Betula
POINT (406329.67 5757913.097);00360;Betula
POINT (405298.668 5758358.384);05460;Carpinus
POINT (405301.103 5758352.245);05460;Carpinus
POINT (404916.655 5758279.778);05945;Acer
POINT (406734.533 5758558.633);00150;Baum Amt62
POINT (401328.019 5750153.359);02778;Quercus
POINT (400935.286 5751875.546);06848;Betula
POINT (401754.73 5750372.433);07210;Tilia
POINT (405765.842 5747030.991);05072;Quercus
POINT (404421.009 5760670.291);03365;Platanus
POINT (404446.266 5761019.242);05515;Tilia
POINT (404447.528 5760750.362);05515;Platanus
POINT (403489.598 5761957.109);03795;Platanus
POINT (402091.565 5760129.428);03215;Tilia
POINT (404003.426 5761463.922);07185;Platanus
POINT (404321.758 5754703.69);03665;Acer
POINT (405775.73 5753481.029);02705;Acer
POINT (405613.753 5754266.284);02705;Quercus
POINT (405662.994 5754064.485);02705;Quercus
POINT (405880.914 5752942.338);07180;Tilia
POINT (403222.192 5747724.94);05185;Tilia
POINT (403160.626 5747024.244);05185;Tilia
POINT (407413.633 5756887.985);00655;Carpinus
POINT (404314.421 5754679.167);03665;Corylus
POINT (404438.625 5755315.285);03665;Acer
POINT (404385.445 5754939.312);03665;Tilia
POINT (405694.278 5753846.396);02705;Quercus
POINT (403179.499 5746978.424);05185;Tilia
POINT (403940.813 5748718.7);05185;
POINT (408802.529 5750894.057);05693;Prunus
POINT (401615.008 5750792.312);07210;Tilia
POINT (404147.351 5756374.265);04665;Alnus
POINT (408940.605 5753056.396);00105;Fraxinus
POINT (409996.455 5753756.492);00660;Tilia
POINT (409304.767 5754020.326);00660;Fraxinus
POINT (408105.65 5754316.936);00105;Tilia
POINT (404383.495 5760907.776);00220;Acer
POINT (398157.711 5753724.523);01690;Tilia
POINT (407076.35 5751311.766);04555;Prunus
POINT (404505.202 5754622.709);06465;Gleditsia
POINT (406717.867 5751281.983);04815;Corylus
POINT (406768.634 5751080.35);04645;Acer
POINT (408932.23 5750999.084);05693;Fraxinus
POINT (407917.222 5750083.339);07420;Carpinus
POINT (403695.839 5758098.775);01400;Acer
POINT (404829.406 5754366.241);01685;Quercus
POINT (403706.46 5758175.7);01400;Platanus
POINT (407538.821 5758192.536);00115;Acer
POINT (405987.524 5756446.928);02185;Tilia
POINT (405070.411 5755539.113);02683;Platanus
POINT (405854.378 5756686.653);02475;Fraxinus
POINT (406822.17 5750816.847);07435;Tilia
POINT (403462.932 5748081.903);05185;Tilia
POINT (406153.909 5757157.542);00840;Baum Amt62
POINT (406165.759 5757214.007);00840;Baum Amt62
POINT (406168.477 5757227.364);00840;Baum Amt62
POINT (406346.439 5758003.971);00360;Robinia
POINT (406354.45 5758014.774);00360;Acer
POINT (406351.53 5758029.628);00360;Tilia
POINT (406355.285 5758039.681);00360;Acer
POINT (406359.777 5758041.569);00360;Tilia
POINT (406348.113 5758052.168);00360;Tilia
POINT (406345.728 5758052.702);00360;Tilia
POINT (406333.996 5758053.717);00360;Acer
POINT (406330.853 5758058.679);00360;Acer
POINT (406347.238 5758066.994);00360;Acer
POINT (406338.433 5757933.348);00360;Robinia
POINT (406379.746 5757925.792);00360;Tilia
POINT (406306.785 5758112.825);00360;Tilia
POINT (406365.209 5757969.658);00360;Paulownia
POINT (406320.779 5758051.392);00360;Robinia
POINT (406386.212 5757958.669);00360;Fraxinus
POINT (406348.239 5758118.284);00360;Tilia
POINT (406382.654 5757924.859);00360;Tilia
POINT (406368.592 5757949.174);00360;Tilia
POINT (406198.06 5757528.087);06175;Acer
POINT (405693.985 5757929.278);04905;Catalpa
POINT (405435.252 5757919.517);06265;Acer
POINT (405439.135 5757925.901);06265;Metasequoia
POINT (405453.962 5757920.126);06265;Fraxinus
POINT (405508.297 5757940.891);06270;Pyrus
POINT (405941.22 5756748.215);02150;Platanus
POINT (405946.33 5756749.906);02150;Platanus
POINT (406016.884 5756750.1);02150;Platanus
POINT (406012.402 5756740.658);02150;Platanus
POINT (406003.03 5756721.099);02150;Quercus
POINT (405949.994 5756730.558);02150;Platanus
POINT (405940.363 5756729.401);02150;Platanus
